player_id,Rank,Name,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Acceleration,Sprint Speed,Positioning,Finishing,Shot Power,Long Shots,Volleys,Penalties,Vision,Crossing,Free Kick Accuracy,Short Passing,Long Passing,Curve,Dribbling,Agility,Balance,Reactions,Ball Control,Composure,Interceptions,Heading Accuracy,Def Awareness,Standing Tackle,Sliding Tackle,Jumping,Stamina,Strength,Aggression,Position,Weak foot,Skill moves,Preferred foot,height,weight,Alternative positions,Age,Nation,League,Team,play style,url,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,,current_mv
1067,101,ronald araujo,85,82,53,64,62,85,84,76,86,56,56,68,35,38,43,59,58,45,75,66,47,55,56,55,84,68,76,85,85,84,85,85,92,72,87,87,CB,3,2,right,188,79,RB,25,Uruguay,LALIGA EA SPORTS,FC Barcelona,"Block+, Acrobatic, Anticipate, Jockey, Power Header, Slide Tackle",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ronald-araujo/253163,,,,,,,70000000
1068,101,julian brandt,85,71,79,85,86,50,70,69,72,82,80,82,80,79,55,87,82,76,87,83,80,86,83,83,86,87,84,56,54,49,45,56,69,85,72,45,CAM,4,4,right,185,83,"RM, CM",28,Germany,Bundesliga,Borussia Dortmund,"Tiki Taka+, Dead Ball, First Touch, Flair, Incisive Pass, Technical, Trivela",,,,,,,,40000000
1069,101,éder militão,85,85,50,69,71,85,82,81,88,64,48,62,42,34,60,59,69,40,78,76,60,70,70,62,84,72,76,85,86,85,86,85,91,85,79,83,CB,3,2,right,186,78,,26,Brazil,LALIGA EA SPORTS,Real Madrid,"Aerial, Block, Intercept, Long Ball Pass, Power Header",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/eder-militao/240130,,,,,,,60000000
1070,101,bruno guimarães,85,68,75,83,84,79,83,69,68,78,72,79,82,66,65,85,76,62,87,87,81,85,78,84,84,85,87,80,66,78,82,79,77,88,79,87,CDM,2,3,right,182,74,CM,26,Brazil,Premier League,Newcastle Utd,"Trivela+, Flair, Incisive Pass, Long Ball Pass, Press Proven",,,,,,,,85000000
1071,101,alexander isak,85,85,84,73,86,39,74,83,87,86,87,82,78,79,83,80,68,65,78,60,75,88,80,69,85,87,86,38,78,35,34,29,88,78,77,58,ST,5,4,right,192,77,,24,Sweden,Premier League,Newcastle Utd,"Finesse Shot, First Touch, Flair, Rapid",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/alexander-isak/233731,,,,,,,75000000
1072,101,n'golo kanté,85,76,65,73,80,85,78,79,74,72,64,71,65,56,54,77,68,49,80,74,49,78,78,93,87,81,82,88,54,88,90,86,73,82,72,87,CDM,3,2,right,168,70,CM,33,France,ROSHN Saudi League,Al Ittihad,"Intercept+, Press Proven, Relentless",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/n-golo-kante/215914,,,,,,,9000000
1073,101,jules koundé,85,84,45,70,75,86,80,85,83,47,47,48,40,32,43,62,68,26,82,75,55,72,71,74,86,77,82,86,80,87,86,84,90,78,80,78,RB,3,3,right,180,75,CB,25,France,LALIGA EA SPORTS,FC Barcelona,"Jockey+, Quick Step, Relentless, Slide Tackle",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jules-kounde/241486,,,,,,,45000000
1074,101,khvicha kvaratskhelia,85,86,79,80,86,41,71,85,86,84,80,78,83,64,65,83,78,65,83,76,83,88,86,75,84,87,79,40,62,38,39,34,78,77,70,62,LW,5,5,right,183,70,"RW, LM",23,Georgia,Serie A Enilive,SSC Napoli,"Finesse Shot, Flair, Incisive Pass, Technical, Trickster, Trivela",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/khvicha-kvaratskhelia/247635,,,,,,,80000000
1075,101,vitinha,85,72,77,84,87,73,68,75,69,77,77,76,83,62,73,85,78,68,88,85,81,87,91,88,85,87,88,80,52,74,77,68,66,81,59,77,CM,3,3,right,172,64,CDM,24,Portugal,Ligue 1 McDonald's,Paris SG,"Tiki Taka+, Finesse Shot, Intercept, Technical",,,,,,,,55000000
1076,101,james maddison,85,71,81,86,86,54,63,77,66,85,80,83,83,77,74,88,83,86,86,85,86,86,84,83,80,88,88,44,35,59,65,42,57,78,53,70,CAM,4,4,right,175,73,RM,27,England,Premier League,Spurs,"Dead Ball, Finesse Shot, Flair, Incisive Pass, Trivela",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/james-maddison/220697,,,,,,,70000000
1077,101,riyad mahrez,85,79,81,81,88,39,62,83,76,83,81,82,82,76,73,83,81,80,83,75,85,88,91,90,82,90,81,39,56,45,34,22,71,79,58,48,RM,4,5,left,179,67,RW,33,Algeria,ROSHN Saudi League,Al Ahli,"Finesse Shot, First Touch, Flair, Technical",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/riyad-mahrez/204485,,,,,,,12000000
1078,101,giorgi mamardashvili,85,86,83,72,85,48,85,48,48,8,9,54,7,7,11,34,13,10,20,20,11,11,40,26,74,22,26,8,14,5,12,10,71,45,74,25,GK,3,1,left,199,88,,23,Georgia,LALIGA EA SPORTS,Valencia CF,"Cross Claimer, Far Throw",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/giorgi-mamardashvili/262621,86,83,72,85,85,,45000000
1079,101,mikel merino,85,72,79,82,82,83,82,72,72,83,79,85,79,58,70,83,77,69,86,84,80,83,74,73,86,85,80,85,87,80,84,76,88,83,80,83,CM,3,3,left,189,83,CAM,28,Spain,Premier League,Arsenal,"Aerial, Incisive Pass, Power Shot, Relentless",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/mikel-merino/225193,,,,,,,50000000
1080,101,sergej milinković-savić,85,64,80,81,82,78,88,62,66,81,82,83,81,74,59,81,71,78,86,86,81,85,62,63,83,87,84,78,86,77,77,79,88,92,90,79,CM,5,4,right,192,95,CDM,29,Serbia,ROSHN Saudi League,Al Hilal,"Aerial, First Touch, Incisive Pass, Power Header, Relentless, Trivela",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/sergej-milinkovic-savic/223848,,,,,,,30000000
1081,101,loïs openda,85,93,84,69,81,31,79,94,92,86,87,85,77,78,75,69,69,53,75,59,66,79,82,85,84,83,81,26,79,29,23,19,93,79,80,74,ST,4,3,right,177,75,,24,Belgium,Bundesliga,RB Leipzig,"Finesse Shot, Quick Step, Rapid, Trivela",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/lois-openda/243580,,,,,,,60000000
1082,101,palhinha,85,52,68,72,74,85,90,54,50,69,66,81,67,55,57,72,60,45,79,80,66,77,51,50,79,80,84,86,81,83,88,87,84,87,90,95,CDM,4,2,right,190,83,CM,29,Portugal,Bundesliga,FC Bayern München,"Bruiser+, Long Ball Pass, Slide Tackle",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/palhinha/229391,,,,,,,55000000
1083,101,cole palmer,85,75,82,83,86,50,66,73,77,86,84,81,80,67,89,86,78,74,86,82,85,88,78,75,84,87,87,52,62,45,53,40,71,78,61,60,RM,3,4,left,189,74,"CAM, RW",22,England,Premier League,Chelsea,"Finesse Shot, First Touch, Flair, Incisive Pass, Technical, Whipped Pass",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/cole-palmer/257534,,,,,,,80000000
1084,101,andrew robertson,85,78,61,82,79,81,78,79,78,78,55,76,65,32,55,82,87,71,83,76,82,78,75,74,85,82,83,81,67,82,83,81,76,93,67,85,LB,2,3,left,178,64,,30,Scotland,Premier League,Liverpool,"Relentless+, Rapid, Whipped Pass",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/andrew-robertson/216267,,,,,,,30000000
1085,101,leroy sané,85,90,83,80,86,37,70,89,91,82,83,87,81,84,65,81,81,80,82,72,83,87,87,82,83,85,83,34,64,36,32,35,72,78,67,65,RM,2,4,left,183,80,"LM, RW",28,Germany,Bundesliga,FC Bayern München,"Finesse Shot, Flair, Power Shot, Quick Step, Rapid",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/leroy-sane/222492,,,,,,,70000000
1086,101,nico schlotterbeck,85,77,59,70,73,85,82,78,76,58,51,75,66,56,38,72,53,41,78,85,52,74,68,64,83,71,78,83,85,85,87,86,91,74,84,83,CB,2,2,left,191,86,,24,Germany,Bundesliga,Borussia Dortmund,"Slide Tackle+, Anticipate, Block, Jockey, Long Ball Pass, Power Header",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/nico-schlotterbeck/247819,,,,,,,40000000
1087,101,john stones,85,69,58,75,79,85,77,68,69,58,54,68,61,44,52,78,63,37,85,79,62,79,68,67,87,83,88,84,84,86,86,84,84,74,77,80,CB,4,3,right,188,76,"CDM, RB",30,England,Premier League,Manchester City,"Aerial, Long Throw",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/john-stones/203574,,,,,,,38000000
1088,101,aurélien tchouaméni,85,73,69,79,78,82,82,74,72,74,65,78,75,50,55,82,68,53,85,84,76,78,72,70,83,81,83,84,75,83,83,80,84,83,82,80,CDM,3,3,right,188,82,"CM, CB",24,France,LALIGA EA SPORTS,Real Madrid,"Aerial, Anticipate, Bruiser, Intercept, Jockey, Long Ball Pass, Relentless",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/aurelien-tchouameni/241637,,,,,,,100000000
1089,101,diogo jota,85,82,82,75,84,57,79,85,80,88,85,86,76,79,69,78,73,58,77,72,77,83,86,87,88,85,83,56,86,53,57,45,91,80,75,85,ST,5,4,right,178,70,LW,27,Portugal,Premier League,Liverpool,"Rapid, Relentless",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/diogo-jota/224458,,,,,,,50000000
1090,101,sandro tonali,85,84,74,81,81,82,82,81,86,75,69,82,83,68,64,79,78,81,85,83,75,78,81,83,83,85,84,84,70,83,84,81,84,80,82,84,CDM,4,3,right,181,79,CM,24,Italy,Premier League,Newcastle Utd,"Long Ball Pass, Relentless, Slide Tackle",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/sandro-tonali/241096,,,,,,,38000000
1091,101,ollie watkins,85,85,83,73,80,50,83,79,89,87,86,84,76,80,74,77,67,63,79,64,74,81,79,76,85,79,81,55,84,45,46,36,91,88,82,76,ST,4,3,right,180,70,,28,England,Premier League,Aston Villa,"Chip Shot, Rapid, Relentless",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ollie-watkins/221697,,,,,,,65000000
1092,101,nico williams,85,93,75,78,86,36,65,94,93,78,77,78,72,64,62,80,83,72,82,64,78,88,92,84,80,85,78,40,65,36,28,25,78,81,60,55,LM,5,4,right,181,67,"RM, LW",22,Spain,LALIGA EA SPORTS,Athletic Club,"Rapid+, Finesse Shot, Flair, Quick Step, Relentless, Trivela",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/nico-williams/256516,,,,,,,70000000
1093,149,francesco acerbi,84,60,50,64,65,86,80,61,59,20,37,75,60,39,61,65,34,56,76,79,58,65,38,33,83,72,86,84,84,87,89,83,86,68,85,80,CB,3,3,left,192,88,,36,Italy,Serie A Enilive,Lombardia FC,"Aerial, Intercept, Jockey",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/francesco-acerbi/199845,,,,,,,3500000
1094,149,manuel akanji,84,78,48,71,75,85,82,76,80,37,38,75,48,42,40,65,55,59,83,80,54,76,66,54,86,78,83,84,79,86,86,84,90,71,86,82,CB,4,2,right,187,91,,29,Switzerland,Premier League,Manchester City,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/manuel-akanji/229237,,,,,,,45000000
1095,149,nathan aké,84,76,53,72,75,84,77,77,75,51,48,64,56,52,53,68,63,59,81,75,64,73,67,68,84,79,79,83,82,84,85,84,88,71,78,80,CB,3,2,left,180,75,LB,29,Holland,Premier League,Manchester City,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/nathan-ake/208920,,,,,,,40000000
1096,149,julián álvarez,84,85,84,80,85,57,78,86,85,84,84,88,81,79,78,81,77,80,80,77,87,83,87,87,86,86,84,52,72,60,55,46,83,85,70,86,ST,4,4,right,170,71,CAM,24,Argentina,LALIGA EA SPORTS,Atlético de Madrid,"Press Proven+, Finesse Shot, Flair",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/julian-alvarez/246191,,,,,,,90000000
1097,149,iago aspas,84,81,86,79,86,35,65,78,83,88,90,82,81,82,82,81,80,83,79,73,79,87,84,72,86,87,85,39,77,39,21,18,80,69,61,65,ST,4,3,left,176,67,,37,Spain,LALIGA EA SPORTS,RC Celta,"Chip Shot+, Dead Ball, Finesse Shot, Incisive Pass, Trivela",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/iago-aspas/192629,,,,,,,3000000
1098,149,yassine bounou,84,81,82,77,86,38,83,38,37,10,14,58,19,13,24,62,15,19,39,44,12,20,47,29,80,12,57,12,14,20,18,15,66,43,69,25,GK,2,1,left,195,78,,33,Morocco,ROSHN Saudi League,Al Hilal,"Far Throw+, Cross Claimer, Footwork",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/yassine-bounou/209981,81,82,77,83,86,,75000
1099,149,federico chiesa,84,93,83,76,86,52,75,92,93,84,84,86,83,84,62,77,75,62,78,76,78,87,90,84,84,83,82,54,53,51,51,48,76,84,70,74,RW,4,4,right,175,70,"LW, ST, RM",26,Italy,Premier League,Liverpool,"Finesse Shot, Flair, Quick Step, Rapid, Trivela",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/federico-chiesa/235805,,,,,,,35000000
1100,149,kingsley coman,84,89,75,79,87,30,62,92,87,81,74,82,72,78,65,80,80,70,80,73,83,88,91,84,84,87,78,23,61,29,27,21,79,68,66,38,LM,3,5,right,181,75,"RM, LW",28,France,Bundesliga,FC Bayern München,"Rapid+, Acrobatic, First Touch, Flair, Quick Step",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kingsley-coman/213345,,,,,,,50000000
1101,149,rúben neves,84,57,75,86,77,77,77,59,55,62,66,86,83,82,77,87,83,81,88,88,85,74,64,73,82,83,88,81,53,79,79,79,66,80,74,82,CDM,4,3,right,180,83,CM,27,Portugal,ROSHN Saudi League,Al Hilal,"Dead Ball, Long Ball Pass, Power Shot, Whipped Pass",,,,,,,,32000000
1102,149,matthijs de ligt,84,62,61,63,67,85,83,54,68,44,50,84,75,45,40,45,52,55,77,76,48,65,52,62,84,72,82,82,85,85,85,86,86,64,91,85,CB,3,2,right,189,89,,25,Holland,Premier League,Man Utd,"Block, Bruiser, Long Ball Pass, Power Shot",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/matthijs-de-ligt/235243,,,,,,,65000000
1103,149,rodrigo de paul,84,76,77,83,82,76,82,77,76,78,76,80,78,71,66,86,78,76,85,85,84,82,78,78,81,85,81,80,58,75,81,75,77,92,78,83,CM,3,4,right,180,70,CDM,30,Argentina,LALIGA EA SPORTS,Atlético de Madrid,"Finesse Shot, Incisive Pass, Long Ball Pass, Technical",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/rodrigo-de-paul/212616,,,,,,,30000000
1104,149,raphinha,84,91,79,78,86,53,73,90,91,83,78,83,79,72,78,80,80,79,78,74,81,87,88,79,84,85,80,55,74,47,54,38,83,86,65,76,RW,4,4,left,176,68,"LW, RM",27,Brazil,LALIGA EA SPORTS,FC Barcelona,"Finesse Shot, Flair, Power Shot, Quick Step, Rapid, Relentless, Trickster",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/raphinha/233419,,,,,,,50000000
1105,149,luis díaz,84,90,80,75,87,39,75,91,90,83,80,84,81,81,63,77,76,58,76,71,77,89,88,77,83,87,82,28,64,35,42,34,80,87,69,74,LW,4,4,right,180,73,"RW, LM",27,Colombia,Premier League,Liverpool,"Flair, Quick Step, Technical",,,,,,,,75000000
1106,149,federico dimarco,84,80,77,84,83,78,81,83,78,83,72,81,84,77,70,79,87,82,85,81,88,83,80,84,83,86,78,80,65,79,80,79,82,85,78,81,LB,4,3,left,174,76,LM,26,Italy,Serie A Enilive,Lombardia FC,"Finesse Shot, First Touch, Incisive Pass, Long Ball Pass, Power Shot, Whipped Pass",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/federico-dimarco/226268,,,,,,,50000000
1107,149,artem dovbyk,84,84,85,69,79,34,81,81,86,85,88,89,78,67,84,72,48,58,80,70,63,81,74,72,80,79,83,25,86,32,28,23,95,75,86,74,ST,4,3,left,189,78,,27,Ukraine,Serie A Enilive,AS Roma,Power Header,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/artem-dovbyk/242458,,,,,,,35000000
1108,149,jeremie frimpong,84,93,62,75,86,75,69,96,91,81,67,62,53,51,43,74,84,47,78,64,77,86,91,90,84,84,80,78,52,78,78,77,73,85,58,77,RM,3,3,right,172,65,"RB, RW",23,Holland,Bundesliga,Leverkusen,"Flair, Quick Step, Rapid",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jeremie-frimpong/253149,,,,,,,50000000
1109,149,aleix garcía,84,67,77,85,84,76,68,68,66,81,77,78,80,66,60,86,83,80,86,88,84,84,76,85,82,87,84,77,51,79,81,76,65,78,65,65,CM,3,3,right,173,68,CDM,27,Spain,Bundesliga,Leverkusen,"Press Proven+, Dead Ball, Tiki Taka",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/aleix-garcia/228813,,,,,,,25000000
1110,149,jack grealish,84,76,76,82,88,53,73,78,75,80,76,76,79,72,58,84,82,74,84,80,83,89,84,85,82,90,88,49,48,58,54,48,70,83,71,65,LW,3,4,right,180,81,LM,29,England,Premier League,Manchester City,"Press Proven+, Finesse Shot, First Touch, Flair",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jack-grealish/206517,,,,,,,60000000
1111,149,serhou guirassy,84,69,86,71,80,39,79,66,71,89,89,87,81,81,85,75,56,67,81,66,72,80,67,77,85,84,87,29,83,42,29,34,87,71,85,73,ST,4,3,right,187,82,,28,Guinea,Bundesliga,Borussia Dortmund,"Chip Shot+, Aerial, Finesse Shot, First Touch, Power Header, Trivela",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/serhou-guirassy/215441,,,,,,,40000000
1112,149,viktor gyökeres,84,90,83,67,80,36,91,88,92,83,86,85,78,74,81,77,61,59,73,52,70,80,77,77,84,82,82,28,81,34,34,16,95,93,91,87,ST,5,3,right,187,90,LW,26,Sweden,Liga Portugal,Sporting CP,Press Proven,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/viktor-gyokeres/241651,,,,,,,65000000
1113,149,achraf hakimi,84,91,76,80,80,75,78,89,93,78,75,82,75,74,64,78,84,77,82,73,77,79,81,77,82,82,83,78,68,75,76,76,82,92,72,76,RB,4,4,right,181,73,,25,Morocco,Ligue 1 McDonald's,Paris SG,"Quick Step, Whipped Pass",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/achraf-hakimi/235212,,,,,,,60000000
1114,149,lukáš hrádecký,84,85,80,69,87,40,82,38,44,9,11,52,14,9,20,53,11,15,30,33,11,10,43,39,82,20,45,18,11,10,10,13,60,34,55,31,GK,3,1,right,192,85,,34,Finland,Bundesliga,Leverkusen,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/lukas-hradecky/190941,85,80,69,82,87,,2500000
1115,149,kalidou koulibaly,84,76,48,64,67,85,84,66,85,50,43,67,38,48,50,65,50,39,73,69,53,70,43,33,85,72,82,84,82,86,85,83,82,74,90,84,CB,4,3,right,186,93,,33,Senegal,ROSHN Saudi League,Al Hilal,"Anticipate, Block, Bruiser, Power Header",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kalidou-koulibaly/201024,,,,,,,9000000
1116,149,sadio mané,84,83,81,78,86,44,75,82,83,83,82,85,77,75,75,80,78,64,83,71,77,85,86,90,85,86,83,35,78,42,42,38,86,79,72,75,LM,4,4,right,174,69,"RM, ST, LW",32,Senegal,ROSHN Saudi League,Al Nassr,"Flair, Rapid",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/sadio-mane/208722,,,,,,,15000000
1117,149,lisandro martínez,84,71,59,78,79,85,81,74,68,62,52,73,64,56,55,76,75,55,83,83,77,76,77,82,84,81,87,85,75,86,87,84,84,75,79,91,CB,4,3,left,178,77,,26,Argentina,Premier League,Man Utd,"Bruiser, Long Ball Pass, Slide Tackle",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/lisandro-martinez/239301,,,,,,,50000000
1118,149,diogo costa,84,83,78,82,86,35,83,33,39,18,6,62,9,8,14,67,13,10,50,55,10,18,42,35,83,30,44,18,11,19,13,11,61,28,63,23,GK,2,1,right,192,84,,24,Portugal,Liga Portugal,FC Porto,"1v1 Close Down, Far Throw, Long Ball Pass",,83,78,82,83,86,,40000000
1119,149,ferland mendy,84,89,64,76,76,81,85,88,89,77,63,69,64,50,49,75,77,45,80,77,72,75,80,79,81,76,77,81,72,80,83,82,90,89,84,81,LB,5,4,left,180,73,,29,France,LALIGA EA SPORTS,Real Madrid,"Block, Rapid",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ferland-mendy/228618,,,,,,,22000000
1120,149,christopher nkunku,84,81,81,81,86,60,67,82,81,83,84,80,79,70,75,82,80,80,83,79,82,87,88,90,81,86,82,60,65,62,60,50,77,75,67,55,CAM,3,5,right,177,68,ST,26,France,Premier League,Chelsea,"Finesse Shot, First Touch, Flair, Incisive Pass, Technical, Trivela",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/christopher-nkunku/232411,,,,,,,65000000
1121,149,dani olmo,84,73,77,82,87,50,57,78,69,82,77,79,78,80,66,85,78,75,86,79,75,87,86,87,86,87,82,57,43,50,50,44,60,66,54,51,CAM,4,4,right,179,72,CM,26,Spain,LALIGA EA SPORTS,FC Barcelona,"Finesse Shot, First Touch, Flair, Incisive Pass, Technical, Tiki Taka, Trivela",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/dani-olmo/244260,,,,,,,60000000
1122,149,exequiel palacios,84,69,76,79,82,82,73,71,68,79,73,81,79,63,72,82,70,54,85,84,73,82,78,79,84,83,83,86,67,80,86,80,73,78,67,84,CM,4,3,right,178,69,CDM,25,Argentina,Bundesliga,Leverkusen,"Anticipate, Intercept",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/exequiel-palacios/231521,,,,,,,45000000
1123,149,benjamin pavard,84,75,67,75,75,86,81,74,76,68,60,80,70,81,51,69,76,51,80,79,67,73,71,70,86,78,80,86,84,85,87,84,88,84,80,78,CB,3,3,right,186,81,RB,28,France,Serie A Enilive,Lombardia FC,"Jockey+, Intercept",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/benjamin-pavard/226851,,,,,,,50000000
1124,149,álex remiro,84,84,79,80,86,42,86,40,46,11,13,60,11,15,24,35,12,17,36,29,14,19,70,40,79,26,55,20,13,14,17,18,68,42,73,34,GK,4,1,right,192,79,,29,Spain,LALIGA EA SPORTS,Real Sociedad,"Far Throw, Footwork",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/alex-remiro/227127,84,79,80,86,86,,25000000
1125,149,cristian romero,84,68,46,59,66,85,81,67,68,43,48,51,36,52,40,50,42,38,75,64,54,60,67,64,85,69,82,86,82,85,86,85,86,71,83,89,CB,2,3,right,185,79,,26,Argentina,Premier League,Spurs,"Aerial, Bruiser, Intercept, Slide Tackle",,,,,,,,65000000
1126,149,marcel sabitzer,84,76,84,81,82,75,79,78,74,86,81,88,87,84,80,82,77,78,84,82,77,81,78,78,86,84,84,81,60,76,78,70,72,85,76,79,CM,4,3,right,178,76,"CAM, CDM",30,Austria,Bundesliga,Borussia Dortmund,"Finesse Shot, Pinged Pass, Power Shot, Trivela",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/marcel-sabitzer/204923,,,,,,,20000000
1127,149,casemiro,84,38,74,77,69,82,82,35,40,71,69,82,78,77,66,77,68,70,83,81,75,68,48,51,83,77,79,82,80,81,84,83,75,73,84,91,CDM,3,2,right,185,84,CM,32,Brazil,Premier League,Man Utd,"Block, Bruiser, Long Ball Pass, Slide Tackle",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/casemiro/200145,,,,,,,20000000
1128,149,guglielmo vicario,84,84,80,79,87,52,84,54,49,13,6,59,5,7,13,69,11,10,58,55,14,22,56,38,82,44,63,15,11,23,11,13,67,38,60,35,GK,4,1,right,194,76,,27,Italy,Premier League,Spurs,Footwork,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/guglielmo-vicario/240091,84,80,79,84,87,,35000000
1129,149,dušan vlahović,84,78,84,69,79,29,83,76,79,87,86,84,83,79,80,70,57,89,75,60,78,80,63,53,86,84,81,24,83,19,26,24,92,77,87,78,ST,3,3,left,190,75,,24,Serbia,Serie A Enilive,Juventus,"Chip Shot, Dead Ball, Finesse Shot, Flair",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/dusan-vlahovic/246430,,,,,,,65000000
1130,149,kyle walker,84,89,64,77,78,79,81,84,93,68,51,87,69,57,63,69,77,71,81,80,76,78,66,69,85,82,75,78,72,75,85,83,87,81,80,84,RB,2,3,right,183,83,,34,England,Premier League,Manchester City,"Jockey, Long Throw, Rapid",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kyle-walker/188377,,,,,,,13000000
1131,149,benjamin white,84,73,35,77,78,83,80,70,75,59,30,53,27,23,24,76,77,20,84,82,64,78,68,61,84,83,83,84,78,83,84,82,83,83,78,81,RB,4,2,right,185,77,CB,26,England,Premier League,Arsenal,Block,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/benjamin-white/231936,,,,,,,55000000
1132,222,marcos acuña,83,74,74,82,82,80,84,75,74,80,66,83,81,67,76,82,85,75,82,77,88,81,82,90,84,82,86,81,61,81,84,83,79,90,82,83,LB,3,3,left,172,69,LM,32,Argentina,Libertadores,River Plate,"Anticipate, Bruiser, Flair, Long Ball Pass, Power Shot, Relentless, Trivela",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/marcos-acuna/224334,,,,,,,4000000
1133,222,robert andrich,83,54,77,76,73,83,83,59,50,68,74,84,85,70,62,73,71,76,80,78,78,74,63,59,83,76,75,84,74,85,86,79,80,77,84,91,CDM,4,2,right,186,85,"CM, CB",29,Germany,Bundesliga,Leverkusen,"Bruiser, Power Shot, Relentless",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/robert-andrich/212242,,,,,,,17000000
1134,222,ismaël bennacer,83,77,73,82,85,78,75,81,74,75,67,85,74,64,72,80,78,75,85,83,79,84,86,89,83,85,87,81,62,79,82,77,77,78,69,86,CDM,3,3,left,175,70,"CM, CAM",26,Algeria,Serie A Enilive,Milano FC,"Incisive Pass, Technical, Tiki Taka",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ismael-bennacer/226754,,,,,,,30000000
